subj_nr	sent_nr	sent_pos	correct	answer_time	word_pos	word	RTfirstfix	RTfirstpass	RTrightbound	RTgopast
42	151	58	c	1135	9	parked	168	168	168	168
42	151	58	c	1135	10	across	0	0	0	0
42	151	58	c	1135	11	the	204	204	204	1264
42	151	58	c	1135	12	street.	0	0	0	0
42	152	103	-	NaN	1	Finally	84	324	324	324
42	152	103	-	NaN	2	Maria	0	0	0	0
42	152	103	-	NaN	3	sat	152	152	152	252
42	152	103	-	NaN	4	down	132	132	132	132
42	152	103	-	NaN	5	with	0	0	0	0
42	152	103	-	NaN	6	a	0	0	0	0
42	152	103	-	NaN	7	cup	144	144	144	308
42	152	103	-	NaN	8	of	0	0	0	0
42	152	103	-	NaN	9	tea	148	148	148	148
42	152	103	-	NaN	10	and	140	140	140	140
42	152	103	-	NaN	11	a	0	0	0	0
42	152	103	-	NaN	12	sandwich.	204	204	204	496
42	154	26	c	5123	1	He	0	0	0	0
42	154	26	c	5123	2	didn't	248	248	376	480
42	154	26	c	5123	3	seem	60	60	60	60
42	154	26	c	5123	4	to	0	0	0	0
42	154	26	c	5123	5	mind	264	264	264	264
42	154	26	c	5123	6	that	0	0	0	0
42	154	26	c	5123	7	she	168	168	168	168
42	154	26	c	5123	8	was	0	0	0	0
42	154	26	c	5123	9	screaming	140	304	304	304
42	154	26	c	5123	10	in	0	0	0	0
42	154	26	c	5123	11	his	412	412	412	412
42	154	26	c	5123	12	ear.	292	424	424	2152
42	155	190	c	2613	1	He	0	0	0	0
42	155	190	c	2613	2	drank	396	396	396	396
42	155	190	c	2613	3	too	152	152	152	152
42	155	190	c	2613	4	much	328	328	328	328
42	155	190	c	2613	5	at	196	196	196	196
42	155	190	c	2613	6	times	84	84	84	184
42	155	190	c	2613	7	and	284	284	284	284
42	155	190	c	2613	8	washed	144	144	144	144
42	155	190	c	2613	9	too	0	0	0	0
42	155	190	c	2613	10	little	140	140	140	140
42	155	190	c	2613	11	at	0	0	0	0
42	155	190	c	2613	12	times.	228	228	228	1020
42	156	77	-	NaN	1	He	0	0	0	0
42	156	77	-	NaN	2	folded	312	312	312	312
42	156	77	-	NaN	3	his	116	116	116	116
42	156	77	-	NaN	4	arms	124	124	124	124
42	156	77	-	NaN	5	across	232	232	232	232
42	156	77	-	NaN	6	his	0	0	0	0
42	156	77	-	NaN	7	chest	196	196	196	196
42	156	77	-	NaN	8	and	0	0	0	0
42	156	77	-	NaN	9	put	124	124	124	124
42	156	77	-	NaN	10	out	0	0	0	0
42	156	77	-	NaN	11	his	144	144	144	144
42	156	77	-	NaN	12	lip.	168	168	168	1400
42	157	117	c	1809	1	He	164	164	164	164
42	157	117	c	1809	2	had	120	120	120	120
42	157	117	c	1809	3	another	224	224	224	224
42	157	117	c	1809	4	shock	292	292	292	292
42	157	117	c	1809	5	when	0	0	0	0
42	157	117	c	1809	6	they	164	164	164	164
42	157	117	c	1809	7	told	268	268	268	268
42	157	117	c	1809	8	him	0	0	0	0
42	157	117	c	1809	9	he	168	168	168	168
42	157	117	c	1809	10	was	0	0	0	0
42	157	117	c	1809	11	moving	160	160	160	160
42	157	117	c	1809	12	cells.	204	204	204	1156
42	158	7	c	2148	1	He	0	0	0	0
42	158	7	c	2148	2	put	0	0	0	0
42	158	7	c	2148	3	his	0	0	0	0
42	158	7	c	2148	4	hands	0	0	0	0
42	158	7	c	2148	5	in	0	0	0	0
42	158	7	c	2148	6	his	0	0	0	0
42	158	7	c	2148	7	pockets	0	0	0	0
42	158	7	c	2148	8	and	148	148	148	1108
42	158	7	c	2148	9	leaned	244	244	244	384
42	158	7	c	2148	10	against	184	184	184	184
42	158	7	c	2148	11	the	0	0	0	0
42	158	7	c	2148	12	truck.	204	204	204	1020
42	159	79	c	3025	1	He	0	0	0	0
42	159	79	c	3025	2	was	0	0	0	0
42	159	79	c	3025	3	built	0	0	0	0
42	159	79	c	3025	4	with	0	0	0	0
42	159	79	c	3025	5	muscle	0	0	0	0
42	159	79	c	3025	6	and	0	0	0	0
42	159	79	c	3025	7	liked	156	156	156	156
42	159	79	c	3025	8	to	116	116	116	984
42	159	79	c	3025	9	throw	0	0	0	0
42	159	79	c	3025	10	his	212	212	212	528
42	159	79	c	3025	11	weight	240	240	240	240
42	159	79	c	3025	12	around.	204	204	204	716
42	160	150	-	NaN	1	I	0	0	0	0
42	160	150	-	NaN	2	am	268	268	268	268
42	160	150	-	NaN	3	trying,	0	0	0	0
42	160	150	-	NaN	4	old	224	224	224	492
42	160	150	-	NaN	5	man,	136	136	136	136
42	160	150	-	NaN	6	but	0	0	0	0
42	160	150	-	NaN	7	I	0	0	0	0
42	160	150	-	NaN	8	would	160	160	160	256
42	160	150	-	NaN	9	rather	232	232	232	232
42	160	150	-	NaN	10	kill	0	0	0	0
42	160	150	-	NaN	11	the	164	164	164	164
42	160	150	-	NaN	12	ship.	196	196	352	536
42	161	45	c	2858	1	I	0	0	0	0
42	161	45	c	2858	2	shall	132	280	280	280
42	161	45	c	2858	3	have	0	0	0	0
42	161	45	c	2858	4	a	184	184	184	184
42	161	45	c	2858	5	victory	128	128	128	128
42	161	45	c	2858	6	and	0	0	0	0
42	161	45	c	2858	7	I	0	0	0	0
42	161	45	c	2858	8	want	308	308	308	308
42	161	45	c	2858	9	it	0	0	0	0
42	161	45	c	2858	10	to	132	132	132	132
42	161	45	c	2858	11	be	0	0	0	0
42	161	45	c	2858	12	remembered.	248	412	412	840
42	162	126	c	2733	1	In	100	100	100	100
42	162	126	c	2733	2	the	168	168	168	168
42	162	126	c	2733	3	morning	168	168	168	168
42	162	126	c	2733	4	Mickey	108	108	108	108
42	162	126	c	2733	5	stood	0	0	0	0
42	162	126	c	2733	6	straight	328	328	628	912
42	162	126	c	2733	7	with	0	0	0	0
42	162	126	c	2733	8	his	188	188	188	188
42	162	126	c	2733	9	hand	176	176	176	176
42	162	126	c	2733	10	behind	224	224	224	224
42	162	126	c	2733	11	his	0	0	0	0
42	162	126	c	2733	12	back.	252	252	252	1352
42	163	57	c	1207	1	In	0	0	0	0
42	163	57	c	1207	2	the	0	0	0	0
42	163	57	c	1207	3	morning	0	0	0	0
42	163	57	c	1207	4	at	0	0	0	0
42	163	57	c	1207	5	breakfast	0	0	0	0
42	163	57	c	1207	6	Mike	0	0	0	0
42	163	57	c	1207	7	smiled	204	204	348	956
42	163	57	c	1207	8	at	108	108	108	108
42	163	57	c	1207	9	the	0	0	0	0
42	163	57	c	1207	10	letter	304	304	304	304
42	163	57	c	1207	11	he	0	0	0	0
42	163	57	c	1207	12	received.	268	484	484	484
42	164	84	c	2641	1	It	0	0	0	0
42	164	84	c	2641	2	had	272	272	272	272
42	164	84	c	2641	3	been	0	0	0	0
42	164	84	c	2641	4	two	168	168	168	268
42	164	84	c	2641	5	weeks	0	0	0	0
42	164	84	c	2641	6	since	60	60	60	60
42	164	84	c	2641	7	Philip	164	164	164	268
42	164	84	c	2641	8	had	144	144	144	144
42	164	84	c	2641	9	been	0	0	0	0
42	164	84	c	2641	10	sent	204	204	204	204
42	164	84	c	2641	11	to	272	272	272	620
42	164	84	c	2641	12	prison.	188	188	188	696
42	165	25	-	NaN	1	It	0	0	0	0
42	165	25	-	NaN	2	is	0	0	0	0
42	165	25	-	NaN	3	not	0	0	0	0
42	165	25	-	NaN	4	the	0	0	0	0
42	165	25	-	NaN	5	most	0	0	0	0
42	165	25	-	NaN	6	fragrant	0	0	0	0
42	165	25	-	NaN	7	of	0	0	0	0
42	165	25	-	NaN	8	places	256	256	396	1236
42	165	25	-	NaN	9	but	0	0	0	0
42	165	25	-	NaN	10	we	248	248	248	384
42	165	25	-	NaN	11	make	172	172	172	172
42	165	25	-	NaN	12	do.	404	568	568	1612
42	166	154	e	3067	1	James	332	564	564	564
42	166	154	e	3067	2	walked	144	144	144	144
42	166	154	e	3067	3	in	0	0	0	0
42	166	154	e	3067	4	to	156	156	156	156
42	166	154	e	3067	5	wake	0	0	0	0
42	166	154	e	3067	6	Samuel	136	136	228	640
42	166	154	e	3067	7	at	0	0	0	0
42	166	154	e	3067	8	four	240	240	240	240
42	166	154	e	3067	9	thirty	0	0	0	0
42	166	154	e	3067	10	in	120	120	120	120
42	166	154	e	3067	11	the	0	0	0	0
42	166	154	e	3067	12	morning.	108	108	108	560
42	169	196	-	NaN	1	Let	40	40	40	40
42	169	196	-	NaN	2	us	296	296	296	296
42	169	196	-	NaN	3	give	112	112	112	112
42	169	196	-	NaN	4	battle	332	332	452	756
42	169	196	-	NaN	5	to	0	0	0	0
42	169	196	-	NaN	6	these	152	152	152	152
42	169	196	-	NaN	7	foreign	152	152	152	152
42	169	196	-	NaN	8	snakes	308	308	308	308
42	169	196	-	NaN	9	once	0	0	0	0
42	169	196	-	NaN	10	and	0	0	0	0
42	169	196	-	NaN	11	for	304	304	304	472
42	169	196	-	NaN	12	all.	68	68	68	68
42	170	56	c	1239	1	Tommy	280	280	280	280
42	170	56	c	1239	2	came	0	0	0	0
42	170	56	c	1239	3	out	296	296	296	296
42	170	56	c	1239	4	of	0	0	0	0
42	170	56	c	1239	5	the	192	192	192	404
42	170	56	c	1239	6	staff	128	128	128	128
42	170	56	c	1239	7	room	164	164	164	164
42	170	56	c	1239	8	toilet	136	136	136	136
42	170	56	c	1239	9	looking	172	172	172	172
42	170	56	c	1239	10	a	0	0	0	0
42	170	56	c	1239	11	little	192	192	192	192
42	170	56	c	1239	12	pale.	200	200	200	860
42	172	27	c	3098	1	Michael	0	0	0	0
42	172	27	c	3098	2	knew	0	0	0	0
42	172	27	c	3098	3	they	0	0	0	0
42	172	27	c	3098	4	never	0	0	0	0
42	172	27	c	3098	5	hit	0	0	0	0
42	172	27	c	3098	6	him	0	0	0	0
42	172	27	c	3098	7	and	232	232	232	1500
42	172	27	c	3098	8	that	176	176	176	176
42	172	27	c	3098	9	was	208	208	208	208
42	172	27	c	3098	10	half	196	196	196	196
42	172	27	c	3098	11	the	0	0	0	0
42	172	27	c	3098	12	problem.	572	572	776	3376
42	173	164	-	NaN	1	Alan	316	860	860	860
42	173	164	-	NaN	2	told	212	212	212	212
42	173	164	-	NaN	3	Jason	136	136	136	136
42	173	164	-	NaN	4	he	0	0	0	0
42	173	164	-	NaN	5	would	240	240	240	240
42	173	164	-	NaN	6	just	0	0	0	0
42	173	164	-	NaN	7	sit	280	280	280	280
42	173	164	-	NaN	8	outside	68	68	68	68
42	173	164	-	NaN	9	to	0	0	0	0
42	173	164	-	NaN	10	have	172	172	172	172
42	173	164	-	NaN	11	his	0	0	0	0
42	173	164	-	NaN	12	lunch.	204	204	204	1064
42	174	121	-	NaN	1	Now	152	152	152	152
42	174	121	-	NaN	2	the	160	160	160	160
42	174	121	-	NaN	3	man	164	164	164	164
42	174	121	-	NaN	4	is	0	0	0	0
42	174	121	-	NaN	5	coming	216	216	216	216
42	174	121	-	NaN	6	who	0	0	0	0
42	174	121	-	NaN	7	will	364	572	572	572
42	174	121	-	NaN	8	give	0	0	0	0
42	174	121	-	NaN	9	it	120	120	120	120
42	174	121	-	NaN	10	back	0	0	0	0
42	174	121	-	NaN	11	to	332	332	332	332
42	174	121	-	NaN	12	me.	164	164	276	1848
42	175	142	-	NaN	1	She	268	268	268	268
42	175	142	-	NaN	2	threatened	196	196	196	196
42	175	142	-	NaN	3	to	0	0	0	0
42	175	142	-	NaN	4	leave	196	284	284	284
42	175	142	-	NaN	5	before	240	240	240	240
42	175	142	-	NaN	6	and	116	116	116	116
42	175	142	-	NaN	7	this	140	140	140	140
42	175	142	-	NaN	8	time	0	0	0	0
42	175	142	-	NaN	9	she	240	240	240	240
42	175	142	-	NaN	10	just	148	148	148	148
42	175	142	-	NaN	11	had	0	0	0	0
42	175	142	-	NaN	12	enough.	464	464	464	652
42	176	153	c	3382	1	The	352	352	352	352
42	176	153	c	3382	2	first	336	708	708	708
42	176	153	c	3382	3	knife	136	136	136	136
42	176	153	c	3382	4	caught	164	320	320	320
42	176	153	c	3382	5	in	0	0	0	0
42	176	153	c	3382	6	her	224	224	224	224
42	176	153	c	3382	7	skirt	180	180	180	324
42	176	153	c	3382	8	and	0	0	0	0
42	176	153	c	3382	9	she	180	180	180	180
42	176	153	c	3382	10	shook	0	0	0	0
42	176	153	c	3382	11	it	160	160	160	160
42	176	153	c	3382	12	free.	200	200	644	1508
42	177	2	-	NaN	1	The	0	0	0	0
42	177	2	-	NaN	2	last	304	304	304	304
42	177	2	-	NaN	3	thing	116	116	116	116
42	177	2	-	NaN	4	Alex	0	0	0	0
42	177	2	-	NaN	5	felt	76	76	76	76
42	177	2	-	NaN	6	like	176	176	176	176
42	177	2	-	NaN	7	doing	0	0	0	0
42	177	2	-	NaN	8	after	196	196	196	408
42	177	2	-	NaN	9	work	124	124	124	124
42	177	2	-	NaN	10	was	0	0	0	0
42	177	2	-	NaN	11	more	396	396	396	764
42	177	2	-	NaN	12	work.	0	0	0	0
42	178	23	c	1570	1	The	0	0	0	0
42	178	23	c	1570	2	truck	0	0	0	0
42	178	23	c	1570	3	was	0	0	0	0
42	178	23	c	1570	4	an	0	0	0	0
42	178	23	c	1570	5	older	0	0	0	0
42	178	23	c	1570	6	version	0	0	0	0
42	178	23	c	1570	7	of	0	0	0	0
42	178	23	c	1570	8	the	32	32	32	804
42	178	23	c	1570	9	ones	148	148	304	488
42	178	23	c	1570	10	the	0	0	0	0
42	178	23	c	1570	11	others	224	224	224	224
42	178	23	c	1570	12	drove.	76	76	76	1308
42	179	70	e	3555	1	They	0	0	0	0
42	179	70	e	3555	2	stared	0	0	0	0
42	179	70	e	3555	3	at	0	0	0	0
42	179	70	e	3555	4	the	0	0	0	0
42	179	70	e	3555	5	black	0	0	0	0
42	179	70	e	3555	6	wall	0	0	0	0
42	179	70	e	3555	7	and	0	0	0	0
42	179	70	e	3555	8	now	232	232	420	1792
42	179	70	e	3555	9	this	308	308	308	308
42	179	70	e	3555	10	offered	152	152	152	152
42	179	70	e	3555	11	no	0	0	0	0
42	179	70	e	3555	12	comfort.	216	216	636	1984
42	181	50	-	NaN	1	We	0	0	0	0
42	181	50	-	NaN	2	should	160	292	292	292
42	181	50	-	NaN	3	talk	228	228	228	228
42	181	50	-	NaN	4	about	0	0	0	0
42	181	50	-	NaN	5	the	140	140	140	140
42	181	50	-	NaN	6	things	168	168	168	168
42	181	50	-	NaN	7	people	168	228	228	228
42	181	50	-	NaN	8	talk	0	0	0	0
42	181	50	-	NaN	9	about	156	156	156	156
42	181	50	-	NaN	10	on	0	0	0	0
42	181	50	-	NaN	11	first	164	164	164	164
42	181	50	-	NaN	12	dates.	496	496	496	896
42	182	202	-	NaN	1	Why	0	0	0	0
42	182	202	-	NaN	2	don't	320	488	488	488
42	182	202	-	NaN	3	you	0	0	0	0
42	182	202	-	NaN	4	tell	236	236	236	236
42	182	202	-	NaN	5	me	0	0	0	0
42	182	202	-	NaN	6	what	84	84	84	84
42	182	202	-	NaN	7	happened	112	112	112	112
42	182	202	-	NaN	8	on	0	0	0	0
42	182	202	-	NaN	9	Saturday,	188	188	188	188
42	182	202	-	NaN	10	step	0	0	0	0
42	182	202	-	NaN	11	by	236	236	236	556
42	182	202	-	NaN	12	step.	0	0	0	0
42	183	85	c	2495	1	Emma	100	100	100	100
42	183	85	c	2495	2	put	208	208	208	320
42	183	85	c	2495	3	her	236	236	236	236
42	183	85	c	2495	4	mug	268	268	268	268
42	183	85	c	2495	5	of	0	0	0	0
42	183	85	c	2495	6	tea	160	160	160	160
42	183	85	c	2495	7	down	264	264	264	296
42	183	85	c	2495	8	on	0	0	0	0
42	183	85	c	2495	9	the	216	312	312	312
42	183	85	c	2495	10	table	0	0	0	0
42	183	85	c	2495	11	with	284	284	284	284
42	183	85	c	2495	12	a	0	0	0	0
42	183	85	c	2495	13	bang.	276	276	428	1216
42	185	55	c	3766	1	Bruce	92	400	400	400
42	185	55	c	3766	2	is	0	0	0	0
42	185	55	c	3766	3	looking	112	112	112	112
42	185	55	c	3766	4	for	228	228	228	228
42	185	55	c	3766	5	someone	0	0	0	0
42	185	55	c	3766	6	to	112	112	112	112
42	185	55	c	3766	7	take	0	0	0	0
42	185	55	c	3766	8	the	388	388	388	388
42	185	55	c	3766	9	spare	288	288	288	288
42	185	55	c	3766	10	room	0	0	0	0
42	185	55	c	3766	11	in	124	124	124	124
42	185	55	c	3766	12	his	0	0	0	0
42	185	55	c	3766	13	flat.	316	696	696	1148
42	186	34	-	NaN	1	From	252	252	252	252
42	186	34	-	NaN	2	the	0	0	0	0
42	186	34	-	NaN	3	moment	164	164	164	164
42	186	34	-	NaN	4	we	0	0	0	0
42	186	34	-	NaN	5	leave	144	144	144	144
42	186	34	-	NaN	6	this	148	316	316	316
42	186	34	-	NaN	7	spot	128	128	128	128
42	186	34	-	NaN	8	be	0	0	0	0
42	186	34	-	NaN	9	very	156	156	156	156
42	186	34	-	NaN	10	careful	196	196	196	196
42	186	34	-	NaN	11	what	0	0	0	0
42	186	34	-	NaN	12	you	292	292	292	1028
42	186	34	-	NaN	13	say.	0	0	0	0
42	187	36	c	2398	1	He	0	0	0	0
42	187	36	c	2398	2	knocked	436	436	436	436
42	187	36	c	2398	3	on	144	144	144	144
42	187	36	c	2398	4	the	204	204	204	440
42	187	36	c	2398	5	door	0	0	0	0
42	187	36	c	2398	6	so	124	124	124	124
42	187	36	c	2398	7	hard	196	196	196	196
42	187	36	c	2398	8	that	0	0	0	0
42	187	36	c	2398	9	he	152	152	152	152
42	187	36	c	2398	10	almost	0	0	0	0
42	187	36	c	2398	11	broke	116	116	116	116
42	187	36	c	2398	12	it	264	264	264	956
42	187	36	c	2398	13	down.	0	0	0	0
42	188	67	-	NaN	1	He	0	0	0	0
42	188	67	-	NaN	2	let	76	300	300	300
42	188	67	-	NaN	3	Donald	144	144	144	144
42	188	67	-	NaN	4	go	0	0	0	0
42	188	67	-	NaN	5	and	160	160	160	272
42	188	67	-	NaN	6	he	164	164	164	164
42	188	67	-	NaN	7	fell	148	148	148	148
42	188	67	-	NaN	8	to	0	0	0	0
42	188	67	-	NaN	9	the	0	0	0	0
42	188	67	-	NaN	10	floor	184	184	184	232
42	188	67	-	NaN	11	with	264	264	264	264
42	188	67	-	NaN	12	a	0	0	0	0
42	188	67	-	NaN	13	thud.	644	644	644	1684
42	189	129	c	1661	1	He	156	156	156	156
42	189	129	c	1661	2	smiled	0	0	0	0
42	189	129	c	1661	3	again	148	148	148	148
42	189	129	c	1661	4	and	0	0	0	0
42	189	129	c	1661	5	felt	216	216	216	216
42	189	129	c	1661	6	like	0	0	0	0
42	189	129	c	1661	7	a	132	132	132	132
42	189	129	c	1661	8	man	0	0	0	0
42	189	129	c	1661	9	and	144	144	144	144
42	189	129	c	1661	10	not	0	0	0	0
42	189	129	c	1661	11	just	204	204	204	204
42	189	129	c	1661	12	the	0	0	0	0
42	189	129	c	1661	13	kid.	252	252	252	1536
42	190	155	-	NaN	1	He's	308	308	308	308
42	190	155	-	NaN	2	got	316	316	316	460
42	190	155	-	NaN	3	the	148	148	148	148
42	190	155	-	NaN	4	ability	160	160	160	160
42	190	155	-	NaN	5	to	0	0	0	0
42	190	155	-	NaN	6	work	156	156	156	156
42	190	155	-	NaN	7	but	0	0	0	0
42	190	155	-	NaN	8	he	204	204	204	204
42	190	155	-	NaN	9	just	244	244	244	244
42	190	155	-	NaN	10	gets	344	344	344	344
42	190	155	-	NaN	11	bored	0	0	0	0
42	190	155	-	NaN	12	too	152	152	152	152
42	190	155	-	NaN	13	easy.	228	228	228	572
42	192	156	-	NaN	1	I	136	136	136	136
42	192	156	-	NaN	2	can't	200	200	200	200
42	192	156	-	NaN	3	see	164	164	164	164
42	192	156	-	NaN	4	any	0	0	0	0
42	192	156	-	NaN	5	amount	196	196	196	288
42	192	156	-	NaN	6	of	0	0	0	0
42	192	156	-	NaN	7	talk	252	252	252	252
42	192	156	-	NaN	8	getting	220	220	220	220
42	192	156	-	NaN	9	you	0	0	0	0
42	192	156	-	NaN	10	out	112	112	112	112
42	192	156	-	NaN	11	of	0	0	0	0
42	192	156	-	NaN	12	this	320	320	416	1076
42	192	156	-	NaN	13	mess.	0	0	0	0
42	193	113	-	NaN	1	I	0	0	0	0
42	193	113	-	NaN	2	flung	272	400	400	400
42	193	113	-	NaN	3	out	0	0	0	0
42	193	113	-	NaN	4	my	212	212	212	212
42	193	113	-	NaN	5	hands	0	0	0	0
42	193	113	-	NaN	6	and	0	0	0	0
42	193	113	-	NaN	7	they	132	132	132	132
42	193	113	-	NaN	8	said	0	0	0	0
42	193	113	-	NaN	9	I	160	160	160	160
42	193	113	-	NaN	10	had	0	0	0	0
42	193	113	-	NaN	11	broken	360	360	360	360
42	193	113	-	NaN	12	my	0	0	0	0
42	193	113	-	NaN	13	wrists.	356	356	356	796
42	194	161	-	NaN	1	I	0	0	0	0
42	194	161	-	NaN	2	mostly	168	384	384	384
42	194	161	-	NaN	3	just	312	312	312	312
42	194	161	-	NaN	4	pick	0	0	0	0
42	194	161	-	NaN	5	a	116	116	116	116
42	194	161	-	NaN	6	dry	0	0	0	0
42	194	161	-	NaN	7	white	184	184	184	292
42	194	161	-	NaN	8	and	136	136	136	136
42	194	161	-	NaN	9	drink	0	0	0	0
42	194	161	-	NaN	10	it	208	208	208	860
42	194	161	-	NaN	11	to	0	0	0	0
42	194	161	-	NaN	12	get	188	188	188	188
42	194	161	-	NaN	13	drunk.	128	128	128	932
42	195	139	c	1365	1	Andy	56	292	292	292
42	195	139	c	1365	2	felt	0	0	0	0
42	195	139	c	1365	3	good	248	248	248	248
42	195	139	c	1365	4	when	0	0	0	0
42	195	139	c	1365	5	he	196	196	196	196
42	195	139	c	1365	6	got	0	0	0	0
42	195	139	c	1365	7	ready	164	164	164	164
42	195	139	c	1365	8	to	0	0	0	0
42	195	139	c	1365	9	go	0	0	0	0
42	195	139	c	1365	10	out	224	224	224	224
42	195	139	c	1365	11	on	0	0	0	0
42	195	139	c	1365	12	Saturday	140	140	140	140
42	195	139	c	1365	13	night.	356	356	356	744
42	197	198	c	1434	1	Billy	28	28	28	28
42	197	198	c	1434	2	knocked	216	216	432	580
42	197	198	c	1434	3	on	0	0	0	0
42	197	198	c	1434	4	the	116	232	232	232
42	197	198	c	1434	5	door	0	0	0	0
42	197	198	c	1434	6	and	152	152	152	152
42	197	198	c	1434	7	waited	140	140	140	140
42	197	198	c	1434	8	till	0	0	0	0
42	197	198	c	1434	9	he	0	0	0	0
42	197	198	c	1434	10	was	340	340	492	1020
42	197	198	c	1434	11	told	0	0	0	0
42	197	198	c	1434	12	to	148	148	148	148
42	197	198	c	1434	13	enter.	232	232	232	448
42	198	118	c	1565	1	Bob	292	292	292	292
42	198	118	c	1565	2	sat	0	0	0	0
42	198	118	c	1565	3	at	204	204	204	204
42	198	118	c	1565	4	the	0	0	0	0
42	198	118	c	1565	5	entrance	160	160	160	160
42	198	118	c	1565	6	to	92	92	92	92
42	198	118	c	1565	7	the	0	0	0	0
42	198	118	c	1565	8	warehouse	176	176	316	412
42	198	118	c	1565	9	and	0	0	0	0
42	198	118	c	1565	10	made	288	288	288	288
42	198	118	c	1565	11	up	0	0	0	0
42	198	118	c	1565	12	a	0	0	0	0
42	198	118	c	1565	13	cigarette.	180	616	784	3232
42	199	71	c	1121	1	Brian	96	356	356	356
42	199	71	c	1121	2	sat	0	0	0	0
42	199	71	c	1121	3	down	160	292	292	292
42	199	71	c	1121	4	at	0	0	0	0
42	199	71	c	1121	5	an	0	0	0	0
42	199	71	c	1121	6	empty	168	168	168	168
42	199	71	c	1121	7	table	148	148	148	148
42	199	71	c	1121	8	and	0	0	0	0
42	199	71	c	1121	9	began	196	196	196	196
42	199	71	c	1121	10	to	0	0	0	0
42	199	71	c	1121	11	eat	0	0	0	0
42	199	71	c	1121	12	his	148	148	148	148
42	199	71	c	1121	13	breakfast.	248	248	248	968
42	201	102	c	2059	1	One	0	0	0	0
42	201	102	c	2059	2	by	300	300	300	300
42	201	102	c	2059	3	one	124	124	124	124
42	201	102	c	2059	4	she	0	0	0	0
42	201	102	c	2059	5	placed	136	448	564	712
42	201	102	c	2059	6	her	0	0	0	0
42	201	102	c	2059	7	teeth	208	208	208	300
42	201	102	c	2059	8	about	184	184	184	184
42	201	102	c	2059	9	their	0	0	0	0
42	201	102	c	2059	10	necks	176	176	176	324
42	201	102	c	2059	11	and	0	0	0	0
42	201	102	c	2059	12	killed	160	160	160	160
42	201	102	c	2059	13	them.	252	672	672	2112
42	202	185	c	1533	1	The	40	40	40	40
42	202	185	c	1533	2	shout	228	672	672	672
42	202	185	c	1533	3	caught	168	384	384	384
42	202	185	c	1533	4	him	0	0	0	0
42	202	185	c	1533	5	off	108	108	108	108
42	202	185	c	1533	6	guard	140	140	140	140
42	202	185	c	1533	7	and	0	0	0	0
42	202	185	c	1533	8	he	0	0	0	0
42	202	185	c	1533	9	fell	152	152	152	244
42	202	185	c	1533	10	back	0	0	0	0
42	202	185	c	1533	11	a	112	112	112	112
42	202	185	c	1533	12	little	168	168	168	168
42	202	185	c	1533	13	way.	0	0	0	0
42	209	177	-	NaN	1	He	16	16	16	16
42	209	177	-	NaN	2	rose	296	296	296	296
42	209	177	-	NaN	3	from	112	112	112	112
42	209	177	-	NaN	4	his	0	0	0	0
42	209	177	-	NaN	5	seat	144	144	144	144
42	209	177	-	NaN	6	and	0	0	0	0
42	209	177	-	NaN	7	stopped	148	148	148	148
42	209	177	-	NaN	8	mid	164	164	164	164
42	209	177	-	NaN	9	way	0	0	0	0
42	209	177	-	NaN	10	when	336	336	336	336
42	209	177	-	NaN	11	Joe	0	0	0	0
42	209	177	-	NaN	12	glared	108	108	108	108
42	209	177	-	NaN	13	at	500	500	500	728
42	209	177	-	NaN	14	him.	0	0	0	0
42	210	115	-	NaN	1	He	332	332	332	332
42	210	115	-	NaN	2	sat	228	336	336	336
42	210	115	-	NaN	3	his	320	320	320	320
42	210	115	-	NaN	4	son	360	360	360	360
42	210	115	-	NaN	5	up	0	0	0	0
42	210	115	-	NaN	6	on	440	440	440	440
42	210	115	-	NaN	7	the	0	0	0	0
42	210	115	-	NaN	8	table	64	64	64	64
42	210	115	-	NaN	9	and	132	132	132	132
42	210	115	-	NaN	10	laid	0	0	0	0
42	210	115	-	NaN	11	his	184	184	184	280
42	210	115	-	NaN	12	belt	220	220	220	220
42	210	115	-	NaN	13	beside	312	312	312	312
42	210	115	-	NaN	14	him.	336	336	336	1052
42	211	143	-	NaN	1	If	284	284	284	284
42	211	143	-	NaN	2	I	0	0	0	0
42	211	143	-	NaN	3	have	188	188	188	308
42	211	143	-	NaN	4	time	172	172	172	172
42	211	143	-	NaN	5	at	0	0	0	0
42	211	143	-	NaN	6	the	196	196	196	340
42	211	143	-	NaN	7	end	0	0	0	0
42	211	143	-	NaN	8	I'll	108	108	108	108
42	211	143	-	NaN	9	fill	332	332	332	332
42	211	143	-	NaN	10	you	0	0	0	0
42	211	143	-	NaN	11	in	0	0	0	0
42	211	143	-	NaN	12	on	180	180	180	396
42	211	143	-	NaN	13	what	132	132	132	132
42	211	143	-	NaN	14	happened.	164	164	164	296
42	221	122	-	NaN	1	Henry	92	332	332	332
42	221	122	-	NaN	2	washed	164	164	164	164
42	221	122	-	NaN	3	his	0	0	0	0
42	221	122	-	NaN	4	hands	132	132	132	132
42	221	122	-	NaN	5	and	0	0	0	0
42	221	122	-	NaN	6	sat	160	160	160	160
42	221	122	-	NaN	7	on	0	0	0	0
42	221	122	-	NaN	8	the	140	140	140	140
42	221	122	-	NaN	9	seat	0	0	0	0
42	221	122	-	NaN	10	in	344	344	344	344
42	221	122	-	NaN	11	front	144	144	144	144
42	221	122	-	NaN	12	of	0	0	0	0
42	221	122	-	NaN	13	the	148	148	148	148
